geneSymbol	geneLength
GIT1	5635
GIT2	13532
GJA1	3395
GJA10	2408
GJA3	5214
GJA4	1716
GJA5	3288
GJA8	1302
GJA9	2439
GJB1	2465
GJB2	2474
GJB3	2362
GJB4	1444
GJB5	1355
GJB6	3270
GJB7	2727
GJC1	8716
GJC2	2165
GJC3	1119
GJD2	2922
GJD3	4086
GJD4	1649
GJE1	916
GK	5359
GK-AS1	651
GK-IT1	397
GK2	1868
GK3P	1868
GK5	12143
GKAP1	3402
GKN1	1149
GKN2	1576
GLA	2275
GLB1	4335
GLB1L	3419
GLB1L2	7280
GLB1L3	8945
GLCCI1	6883
GLCE	6630
GLDC	8939
GLDN	7110
GLE1	3527
GLG1	14111
GLI1	4560
GLI2	7341
GLI3	11101
GLI4	3057
GLIDR	6628
GLIPR1	6210
GLIPR1L1	1353
GLIPR1L2	3771
GLIPR2	3055
GLIS1	3113
GLIS2	4469
GLIS2-AS1	340
GLIS3	11978
GLIS3-AS1	734
GLMN	2910
GLMP	3471
GLO1	2356
GLOD4	5603
GLOD5	1064
GLP1R	6682
GLP2R	5696
GLRA1	2434
GLRA2	3705
GLRA3	9526
GLRA4	2722
GLRB	3391
GLRX	6229
GLRX2	6210
GLRX3	5189
GLRX5	2388
GLS	9827
GLS2	4141
GLT1D1	3478
GLT6D1	1534
GLT8D1	3783
GLT8D2	3271
GLTP	2747
GLTPD2	1217
GLUD1	3780
GLUD2	2485
GLUL	9032
GLYAT	3115
GLYATL1	5440
GLYATL1B	909
GLYATL2	1758
GLYATL3	2190
GLYCTK	4794
GLYCTK-AS1	1391
GLYR1	5416
GM2A	4186
GMCL1	4892
GMCL2	2930
GMDS	4217
GMDS-DT	28380
GMEB1	6459
GMEB2	4767
GMFB	7796
GMFG	1388
GMIP	3730
GML	945
GMNC	3962
GMNN	2476
GMPPA	5332
GMPPB	6742
GMPR	2225
GMPR2	3640
GMPS	8765
GNA11	6285
GNA12	6111
GNA13	6431
GNA14	2736
GNA14-AS1	605
GNA15	2753
GNAI1	24192
GNAI2	7405
GNAI3	27173
GNAL	8137
GNAO1	13542
GNAQ	6972
GNAS	14145
GNAS-AS1	3657
GNAT1	3936
GNAT2	1421
GNAT3	1239
GNAZ	3677
GNB1	6417
GNB1L	6989
GNB2	2692
GNB3	3437
GNB4	6922
GNB5	13302
GNE	5870
GNG10	1201
GNG11	3019
GNG12	4715
GNG12-AS1	3465
GNG13	985
GNG14	425
GNG2	6379
GNG3	864
GNG4	5194
GNG5	1128
GNG7	4546
GNG8	216
GNGT1	2302
GNGT2	1689
GNL1	8646
GNL2	5747
GNL3	3238
GNL3L	8807
GNLY	3051
GNMT	1076
GNPAT	3261
GNPDA1	3959
GNPDA2	7216
GNPNAT1	4010
GNPTAB	9774
GNPTG	4094
GNRH1	1764
GNRH2	823
GNRHR	2164
GNS	6268
GOLGA1	6085
GOLGA2	6961
GOLGA3	10615
GOLGA4	10737
GOLGA5	3205
GOLGA6A	3505
GOLGA6B	2234
GOLGA6C	2082
GOLGA6D	3455
GOLGA6L1	3822
GOLGA6L10	4720
GOLGA6L2	3499
GOLGA6L22	4405
GOLGA6L4	6065
GOLGA6L6	4013
GOLGA6L7	2965
GOLGA6L9	6576
GOLGA7	2474
GOLGA7B	6854
GOLGA8A	6750
GOLGA8B	7670
GOLGA8F	5663
GOLGA8G	6529
GOLGA8H	1899
GOLGA8J	2718
GOLGA8K	3231
GOLGA8M	2612
GOLGA8N	7602
GOLGA8O	5358
GOLGA8Q	2137
GOLGA8R	4433
GOLGA8S	4349
GOLGA8T	2062
GOLGB1	11865
GOLIM4	4584
GOLM1	4233
GOLPH3	2742
GOLPH3L	3334
GOLT1A	1029
GOLT1B	3789
GON4L	11967
GON7	1125
GOPC	4628
GORAB	3773
GORAB-AS1	5647
GORASP1	6256
GORASP2	4705
GOSR1	9855
GOSR2	14366
GOT1	2424
GOT1L1	1584
GOT2	3751
GP1BA	2514
GP1BB	1553
GP2	4048
GP5	3534
GP6	2703
GP9	889
GPA33	2946
GPAA1	3268
GPALPP1	10842
GPAM	9809
GPANK1	3243
GPAT2	5684
GPAT3	3623
GPAT4	7939
GPATCH1	4469
GPATCH11	4040
GPATCH2	8841
GPATCH2L	21987
GPATCH3	2226
GPATCH4	4437
GPATCH8	9737
GPBAR1	2694
GPBP1	6472
GPBP1L1	7433
GPC1	6522
GPC2	3837
GPC3	3171
GPC4	4959
GPC5	3530
GPC5-AS1	461
GPC5-AS2	1196
GPC5-IT1	658
GPC6	7122
GPC6-AS1	698
GPC6-AS2	587
GPCPD1	7512
GPD1	3822
GPD1L	4802
GPD2	7165
GPER1	3123
GPHA2	931
GPHB5	599
GPHN	6007
GPI	10680
GPIHBP1	2257
GPKOW	1658
GPLD1	7221
GPM6A	7040
GPM6B	5767
GPN1	3749
GPN2	4966
GPN3	2593
GPNMB	6040
GPR1	2834
GPR1-AS	3045
GPR101	4366
GPR107	9139
GPR108	3213
GPR119	1316
GPR12	5299
GPR132	4194
GPR135	4977
GPR137	4031
GPR137B	2307
GPR137C	6505
GPR139	1712
GPR141	2312
GPR142	1608
GPR143	2369
GPR146	3190
GPR148	1267
GPR149	5527
GPR15	2704
GPR150	2056
GPR151	3088
GPR152	1429
GPR153	4198
GPR155	7769
GPR156	6058
GPR157	5304
GPR158	7989
GPR158-AS1	2433
GPR160	4381
GPR161	11224
GPR162	3216
GPR17	2671
GPR171	1810
GPR173	4608
GPR174	5516
GPR176	5119
GPR176-DT	4839
GPR179	8182
GPR18	1908
GPR180	8884
GPR182	3411
GPR183	1685
GPR19	2624
GPR20	1564
GPR21	1170
GPR22	3711
GPR25	1198
GPR26	10306
GPR27	2642
GPR3	2137
GPR31	2059
GPR32	1269
GPR33	1240
GPR34	1926
GPR35	5090
GPR37	5298
GPR37L1	6529
GPR39	3179
GPR4	3149
GPR42	1863
GPR45	1725
GPR50	2020
GPR50-AS1	1620
GPR52	1582
GPR55	4146
GPR6	1945
GPR61	5057
GPR62	2119
GPR63	5967
GPR65	4511
GPR68	3474
GPR75	2094
GPR78	10635
GPR82	3318
GPR83	4277
GPR84	2043
GPR85	7396
GPR87	1566
GPR88	3492
GPR89A	5561
GPR89B	5214
GPRACR	3258
GPRASP1	6789
GPRASP2	3975
GPRC5A	8440
GPRC5B	6654
GPRC5C	7534
GPRC5D	1124
GPRC5D-AS1	3420
GPRC6A	2862
GPRIN1	4234
GPRIN2	1968
GPRIN3	14998
GPS1	6155
GPS2	3089
GPSM1	5138
GPSM2	9130
GPSM3	1833
GPT	2756
GPT2	6362
GPX2	1499
GPX3	3162
GPX4	2019
GPX5	2002
GPX6	2018
GPX7	1692
GPX8	4045
GRAMD1A	5942
GRAMD1B	14944
GRAMD1C	7444
GRAMD2A	4990
GRAMD2B	5051
GRAMD4	4901
GRAP	3107
GRAP2	6188
GRAPL	1973
GRASP	2823
GRB10	9795
GRB14	2987
GRB2	4716
GRB7	3597
GREB1	12432
GREB1L	10572
GREM1	14784
GREM2	4176
GRHL1	7952
GRHL2	6053
GRHL3	3940
GRHPR	7226
GRIA1	7538
GRIA2	8941
GRIA3	6484
GRIA4	10083
GRID1	6232
GRID1-AS1	2100
GRID2	10617
GRID2IP	4134
GRIFIN	870
GRIK1	4242
GRIK1-AS1	4605
GRIK2	7585
GRIK3	10497
GRIK4	7518
GRIK5	5014
GRIN1	5959
GRIN2A	16718
GRIN2B	30941
GRIN2C	8584
GRIN2D	5093
GRIN3A	8121
GRIN3B	3281
GRINA	2529
GRIP1	6570
GRIP2	11889
GRIPAP1	6841
GRK1	4878
GRK2	6602
GRK3	9477
GRK4	4736
GRK5	7021
GRK5-IT1	400
GRK6	4357
GRK7	3239
GRM1	7408
GRM2	7098
GRM3	4474
GRM4	16300
GRM5	8657
GRM5-AS1	4837
GRM6	8282
GRM7	8214
GRM7-AS1	507
GRM7-AS2	520
GRM7-AS3	3685
GRM8	6457
GRN	3524
GRP	861
GRPEL1	4055
GRPEL2	4419
GRPEL2-AS1	401
GRPR	2417
GRSF1	7736
GRTP1	2917
GRTP1-AS1	1481
GRWD1	5627
GRXCR1	991
GRXCR2	2191
GSAP	8950
GSC	1264
GSC2	1033
GSDMA	2244
GSDMB	5905
GSDMC	2670
GSDMD	5085
GSDME	8598
GSE1	13376
GSEC	3723
GSG1	3033
GSG1L	5425
GSG1L2	882
GSK3A	4122
GSK3B	8156
GSKIP	4567
GSN	11018
GSN-AS1	4763
GSPT1	8054
GSPT2	2791
GSR	3602
GSS	6166
GSTA1	1262
GSTA2	1221
GSTA3	915
GSTA4	2101
GSTA5	932
GSTCD	6295
GSTK1	4214
GSTM1	2512
GSTM2	9116
GSTM3	4750
GSTM4	5727
GSTM5	6067
GSTO1	1691
GSTO2	9926
GSTP1	1911
GSTT2B	1099
GSTT4	2028
GSTZ1	8365
GSX1	1823
GSX2	1787
GTDC1	14162
GTF2A1	6826
GTF2A1L	2052
GTF2A2	3204
GTF2B	2524
GTF2E1	3370
GTF2E2	2580
GTF2F1	2876
GTF2F2	3608
GTF2H1	6940
GTF2H2	8676
GTF2H2C	6989
GTF2H3	3994
GTF2H4	2330
GTF2H5	7565
GTF2I	11303
GTF2IRD1	6498
GTF2IRD2	8797
GTF2IRD2B	6560
GTF3A	2926
GTF3C1	11562
GTF3C2	5839
GTF3C2-AS1	3324
GTF3C3	7330
GTF3C4	9041
GTF3C5	3592
GTF3C6	921
GTPBP1	8021
GTPBP10	10436
GTPBP2	4726
GTPBP3	4528
GTPBP4	6121
GTPBP6	2964
GTPBP8	3786
GTSCR1	470
GTSE1	4113
GTSE1-DT	1518
GTSF1	2524
GTSF1L	839
GUCA1A	1963
GUCA1B	2270
GUCA1C	1164
GUCA2A	597
GUCA2B	604
GUCD1	4529
GUCY1A1	5766
GUCY1A2	16361
GUCY1B1	3907
GUCY2C	4191
GUCY2D	4040
GUCY2F	3728
GUF1	4463
GUK1	4725
GULP1	11979
GUSB	3893
GVQW2	2993
GVQW3	20110
GXYLT1	7492
GXYLT2	3683
GYG1	3511
GYG2	3621
GYG2-AS1	515
GYPA	4251
GYPB	1872
GYPC	3609
GYPE	2007
GYS1	4241
GYS2	3214
GZF1	5462
GZMA	896
GZMB	1411
GZMH	951
GZMK	1567
GZMM	945
H19	2897
H1F0	2344
H1FNT	1300
H1FOO	1264
H1FX	1516
H1FX-AS1	3420
H2AFB1	587
H2AFB2	348
H2AFB3	591
H2AFJ	3356
H2AFV	4749
H2AFX	1614
H2AFY	17730
H2AFY2	1932
H2AFZ	2270
H2BFM	1882
H2BFS	467
H2BFWT	894
H3.Y	978
H3F3A	3814
H3F3B	6134
H3F3C	1114
H6PD	9321
HAAO	2726
HABP2	3630
HABP4	4088
HACD1	3854
HACD2	5219
HACD3	7094
HACD4	9162
HACE1	9237
HACL1	3060
HADH	12086
HADHA	4331
HADHB	4277
HAGH	5839
HAGHL	5287
HAGLR	5120
HAGLROS	1121
HAL	5146
HAMP	2862
HAND1	1701
HAND2	3601
HAND2-AS1	21212
HAO1	1757
HAO2	1877
HAO2-IT1	311
HAP1	6223
HAPLN1	6198
HAPLN2	2204
HAPLN3	3524
HAPLN4	4462
HAR1A	1882
HAR1B	5154
HARBI1	2662
HARS	7528
HARS2	3719
HAS1	2241
HAS2	4240
HAS2-AS1	5647
HAS3	5200
HASPIN	2797
HAT1	6794
HAUS1	2119
HAUS2	4305
HAUS3	10300
HAUS4	2539
HAUS5	5090
HAUS6	7719
HAUS7	3968
HAUS8	5533
HAVCR1	2151
HAVCR2	3212
HAX1	2155
HBA1	835
HBA2	827
HBB	1304
HBD	1152
HBE1	961
HBEGF	2990
HBG1	1659
HBG2	841
HBM	912
HBP1	6344
HBQ1	528
HBS1L	11085
HBZ	1160
HCAR1	4769
HCAR2	2065
HCAR3	2056
HCCAT5	2705
HCCS	2343
HCFC1	9011
HCFC1-AS1	350
HCFC1R1	1433
HCFC2	6699
HCG11	5696
HCG14	413
HCG15	1032
HCG17	759
HCG18	17631
HCG20	1574
HCG21	605
HCG22	2211
HCG24	717
HCG25	4397
HCG27	2592
HCG9	700
HCK	3092
HCLS1	5093
HCN1	13706
HCN2	3420
HCN3	4241
HCN4	6922
HCP5	5623
HCRT	577
HCRTR1	2558
HCRTR2	1964
HCST	564
HDAC1	3966
HDAC10	4951
HDAC11	5231
HDAC11-AS1	515
HDAC2	15333
HDAC2-AS2	8063
HDAC3	4610
HDAC4	13368
HDAC4-AS1	613
HDAC5	7618
HDAC6	10602
HDAC7	9928
HDAC8	22888
HDAC9	16827
HDC	3895
HDDC2	5888
HDDC3	5233
HDGF	3674
HDGFL1	2101
HDGFL2	4286
HDGFL3	16058
HDHD2	4679
HDHD3	2105
HDHD5	4936
HDHD5-AS1	631
HDLBP	12160
HDX	7258
HEATR1	9061
HEATR3	5039
HEATR4	4209
HEATR5A	10214
HEATR5B	8238
HEATR6	4868
HEATR9	2930
HEBP1	3428
HEBP2	10352
HECA	5646
HECTD1	12557
HECTD2	11550
HECTD3	5072
HECTD4	21746
HECW1	13935
HECW1-IT1	1839
HECW2	23675
HECW2-AS1	1607
HEG1	9964
HEIH	2205
HELB	13796
HELLPAR	205012
HELLS	10150
HELQ	3712
HELT	1236
HELZ	15680
HELZ2	12066
HEMGN	2192
HEMK1	19425
HENMT1	2426
HEPACAM	3817
HEPACAM2	2480
HEPH	7113
HEPHL1	5809
HEPN1	1434
HERC1	17059
HERC2	20183
HERC3	6969
HERC4	15847
HERC5	4764
HERC6	5793
HERPUD1	5062
HERPUD2	3246
HES1	2059
HES2	5407
HES3	710
HES4	1118
HES5	1324
HES6	1954
HES7	1880
HESX1	1493
HEXA	12611
HEXA-AS1	2676
HEXB	5015
HEXD	4541
HEXD-IT1	1813
HEXIM1	3600
HEXIM2	2038
HEY1	3226
HEY2	2689
HEYL	4077
HFE	5675
HFM1	5814
HGC6.3	1539
HGD	2682
HGF	9753
HGFAC	2847
HGH1	2817
HGS	8205
HGSNAT	8934
HHAT	6645
HHATL	2888
HHATL-AS1	1443
HHEX	2522
HHIP	11939
HHIP-AS1	2153
HHIPL1	7836
HHIPL2	3290
HHLA1	6143
HHLA2	3627
HHLA3	1222
HIBADH	2211
HIBCH	7284
HIC1	8108
HIC2	7252
HID1	6197
HID1-AS1	815
HIF1A	5151
HIF1A-AS1	652
HIF1A-AS3	1852
HIF1AN	13894
HIF3A	8371
HIGD1A	1675
HIGD1B	872
HIGD1C	371
HIGD2A	654
HIGD2B	1144
HIKESHI	3433
HILPDA	2070
HINFP	9858
HINT1	1792
HINT2	2395
HINT3	3325
HIP1	8955
HIP1R	7072
HIPK1	9148
HIPK1-AS1	3090
HIPK2	15622
HIPK3	8164
HIPK4	2446
HIRA	4299
HIRIP3	3560
HIST1H1A	648
HIST1H1B	681
HIST1H1C	642
HIST1H1D	666
HIST1H1E	754
HIST1H1T	718
HIST1H2AA	396
HIST1H2AB	393
HIST1H2AC	1668
HIST1H2AD	393
HIST1H2AE	509
HIST1H2AG	2250
HIST1H2AH	387
HIST1H2AI	503
HIST1H2AJ	387
HIST1H2AK	393
HIST1H2AL	393
HIST1H2AM	393
HIST1H2BA	516
HIST1H2BB	381
HIST1H2BC	834
HIST1H2BD	871
HIST1H2BE	2585
HIST1H2BF	1196
HIST1H2BG	1534
HIST1H2BH	2060
HIST1H2BI	381
HIST1H2BJ	950
HIST1H2BK	381
HIST1H2BL	488
HIST1H2BM	381
HIST1H2BN	5477
HIST1H2BO	381
HIST1H3A	411
HIST1H3B	506
HIST1H3C	459
HIST1H3D	411
HIST1H3E	2679
HIST1H3F	411
HIST1H3G	2411
HIST1H3H	1237
HIST1H3I	411
HIST1H3J	775
HIST1H4A	312
HIST1H4B	438
HIST1H4C	435
HIST1H4D	312
HIST1H4E	1487
HIST1H4F	312
HIST1H4G	297
HIST1H4H	2163
HIST1H4I	1294
HIST1H4J	373
HIST1H4K	312
HIST1H4L	312
HIST2H2AA3	549
HIST2H2AA4	564
HIST2H2AB	530
HIST2H2AC	390
HIST2H2BE	2194
HIST2H2BF	3196
HIST2H3A	1656
HIST2H3C	1656
HIST2H3D	411
HIST2H3PS2	3959
HIST2H4A	1876
HIST2H4B	1929
HIST3H2A	895
HIST3H2BB	2364
HIST3H3	481
HIST4H4	2578
HIVEP1	11005
HIVEP2	10655
HIVEP3	14625
HJURP	3821
HJV	2418
HK1	6296
HK2	6064
HK3	3304
HKDC1	4223
HLA-A	2710
HLA-B	3051
HLA-C	2507
HLA-DMA	2520
HLA-DMB	4613
HLA-DOA	3987
HLA-DOB	1968
HLA-DPA1	5748
HLA-DPB1	5222
HLA-DQA1	6883
HLA-DQA2	1458
HLA-DQB1	4904
HLA-DQB1-AS1	552
HLA-DQB2	2026
HLA-DRA	1244
HLA-DRB1	1229
HLA-DRB5	1250
HLA-E	2922
HLA-F	4315
HLA-F-AS1	4179
HLA-G	1763
HLCS	7889
HLCS-IT1	531
HLF	6776
HLTF	6024
HLTF-AS1	415
HLX	5629
HLX-AS1	563
HM13	10805
HM13-AS1	489
HM13-IT1	356
HMBOX1	6633
HMBOX1-IT1	347
HMBS	4447
HMCES	2783
HMCN1	18739
HMCN2	20363
HMG20A	6403
HMG20B	3857
HMGA1	2327
HMGA1P4	446
HMGA2	15403
HMGA2-AS1	6033
HMGB1	7696
HMGB2	2401
HMGB3	3914
HMGB4	2561
HMGCL	5628
HMGCLL1	4800
HMGCR	6160
HMGCS1	6627
HMGCS2	2571
HMGN1	5042
HMGN2	3189
HMGN3	1014
HMGN3-AS1	2946
HMGN4	1992
HMGN5	2389
HMGXB3	6263
HMGXB4	6006
HMHB1	384
HMMR	3932
HMMR-AS1	957
HMOX1	2299
HMOX2	3377
HMSD	2921
HMX1	2166
HMX2	1628
HMX3	2847
HNF1A	5028
HNF1A-AS1	4671
HNF1B	5821
HNF4A	7311
HNF4A-AS1	912
HNF4G	4797
HNMT	4756
HNRNPA0	8713
HNRNPA1	5093
HNRNPA1L2	1372
HNRNPA1P48	1924
HNRNPA2B1	9267
HNRNPA3	6033
HNRNPAB	2118
HNRNPC	7309
HNRNPCL1	1108
HNRNPCL2	1156
HNRNPCL3	1148
HNRNPCL4	882
HNRNPD	6981
HNRNPDL	5476
HNRNPF	3253
HNRNPH1	9480
HNRNPH2	2296
HNRNPH3	5373
HNRNPK	5095
HNRNPL	6821
HNRNPLL	5932
HNRNPM	5614
HNRNPR	8676
HNRNPU	22512
HNRNPUL1	6691
HNRNPUL2	5401
HOGA1	4148
HOMER1	6071
HOMER2	14685
HOMER3	3422
HOMER3-AS1	1665
HOMEZ	5549
HOOK1	6662
HOOK2	5950
HOOK3	15232
HOPX	7753
HORMAD1	2412
HORMAD2	2575
HORMAD2-AS1	1439
HOTAIR	2602
HOTAIRM1	1496
HOTTIP	5086
HOXA-AS2	5431
HOXA-AS3	5967
HOXA1	2219
HOXA10	3720
HOXA10-AS	1654
HOXA11	2307
HOXA11-AS	3128
HOXA13	5071
HOXA2	2333
HOXA3	4306
HOXA4	1728
HOXA5	1720
HOXA6	1285
HOXA7	2411
HOXA9	3033
HOXB-AS1	1559
HOXB-AS2	845
HOXB-AS3	1913
HOXB-AS4	669
HOXB1	2486
HOXB13	3467
HOXB2	2336
HOXB3	7456
HOXB4	2002
HOXB5	2041
HOXB6	2604
HOXB7	1520
HOXB8	2404
HOXB9	2586
HOXC-AS1	592
HOXC-AS2	2216
HOXC-AS3	3109
HOXC10	2371
HOXC11	3265
HOXC12	3266
HOXC13	2357
HOXC13-AS	1408
HOXC4	2767
HOXC5	1805
HOXC6	3458
HOXC8	2417
HOXC9	1666
HOXD-AS2	2071
HOXD1	1886
HOXD10	2692
HOXD11	2116
HOXD12	1346
HOXD13	2416
HOXD3	3548
HOXD4	1136
HOXD8	2629
HOXD9	1871
HP	5492
HP1BP3	7402
HPCA	1964
HPCAL1	6237
HPCAL4	4758
HPD	2223
HPDL	1785
HPF1	1422
HPGD	5531
HPGDS	2111
HPN	3380
HPN-AS1	4727
HPR	1924
HPRT1	1612
HPS1	5301
HPS3	6202
HPS4	10782
HPS5	6433
HPS6	2649
HPSE	4687
HPSE2	4421
HPX	3631
HPYR1	3103
HR	7964
HRAS	1880
HRC	2657
HRCT1	935
HRG	5061
HRH1	5546
HRH2	5679
HRH3	2692
HRH4	3664
HRK	6853
HRNR	9629
HS1BP3	14625
HS1BP3-IT1	600
HS2ST1	7426
HS3ST1	7435
HS3ST2	2620
HS3ST3A1	4287
HS3ST3B1	5369
HS3ST4	3443
HS3ST5	4104
HS3ST6	1236
HS6ST1	4974
HS6ST2	5002
HS6ST2-AS1	550
HS6ST3	7806
HSBP1	9390
HSBP1L1	2035
HSCB	1454
HSD11B1	1512
HSD11B1-AS1	477
HSD11B1L	2991
HSD11B2	2670
HSD17B1	5658
HSD17B10	1115
HSD17B11	2332
HSD17B12	7716
HSD17B13	2377
HSD17B14	1112
HSD17B2	9529
HSD17B3	2577
HSD17B3-AS1	1072
HSD17B4	10631
HSD17B6	2272
HSD17B7	4778
HSD17B8	1158
HSD3B1	2443
HSD3B2	2277
HSD3B7	2490
HSDL1	4512
HSDL2	3307
HSF1	5305
HSF2	2697
HSF2BP	1909
HSF4	3377
HSF5	4118
HSFX1	1963
HSFX2	1966
HSFX3	1264
HSFX4	1184
HSFY1	2906
HSFY2	2922
HSH2D	3398
HSP90AA1	5248
HSP90AB1	2980
HSP90B1	4695
HSPA12A	11834
HSPA12B	3133
HSPA13	4153
HSPA14	7108
HSPA1A	2404
HSPA1B	2517
HSPA1L	2762
HSPA2	5777
HSPA4	5102
HSPA4L	11439
HSPA5	3921
HSPA6	2355
HSPA8	4849
HSPA9	7946
HSPB1	1505
HSPB11	3236
HSPB2	843
HSPB3	679
HSPB6	1724
HSPB7	3910
HSPB8	2860
HSPB9	549
HSPBAP1	5445
HSPBP1	2167
HSPD1	4123
HSPE1	1823
HSPG2	18118
HSPH1	8391
HTATIP2	2797
HTATSF1	3055
HTD2	2119
HTN1	3784
HTN3	2077
HTR1A	1819
HTR1B	2021
HTR1D	2835
HTR1E	1826
HTR1F	3140
HTR2A	5624
HTR2A-AS1	603
HTR2B	2170
HTR2C	4842
HTR3A	2772
HTR3B	4827
HTR3C	1699
HTR3D	2068
HTR3E	2523
HTR3E-AS1	515
HTR4	7045
HTR5A	4901
HTR5A-AS1	3807
HTR6	3800
HTR7	3472
HTRA1	2250
HTRA2	3001
HTRA3	3319
HTRA4	2032
HTT	19796
HTT-AS	2250
HULC	48395
HUNK	8589
HUNK-AS1	616
HUS1	4165
HUS1B	1025
HUWE1	17379
HVCN1	3688
HYAL1	3085
HYAL2	4421
HYAL3	1967
HYAL4	2741
HYDIN	28702
HYI	2740
HYI-AS1	545
HYKK	5707
HYLS1	2999
HYMAI	3347
HYOU1	7723
HYPK	6393
HYPM	536
IAH1	5901
IAPP	2151
IARS	7401
IARS2	4135
IATPR	552
IBA57	10230
IBA57-DT	641
IBSP	1573
IBTK	8719
ICA1	4883
ICA1L	10598
ICAM1	3448
ICAM2	3243
ICAM3	2788
ICAM4	1439
ICAM5	3935
ICE1	8681
ICE2	16010
ICK	6259
ICMT	4910
ICOS	2645
ICOSLG	9341
ID1	1233
ID2	2213
ID2-AS1	7084
ID3	1496
ID4	3873
IDE	7624
IDH1	4721
IDH1-AS1	655
IDH2	2814
IDH2-DT	652
IDH3A	6823
IDH3B	2567
IDH3G	2717
IDI1	4345
IDI2	1356
IDI2-AS1	3348
IDNK	1814
IDO1	3488
IDO2	4444
IDS	9294
IDUA	4058
IER2	3079
IER3	1350
IER3-AS1	527
IER3IP1	4233
IER5	4201
IER5L	2710
IFFO1	5203
IFFO2	6179
IFI16	5294
IFI27	4147
IFI27L1	2356
IFI27L2	1602
IFI30	2344
IFI35	1973
IFI44	2038
IFI44L	10240
IFI6	842
IFIH1	5094
IFIT1	4614
IFIT1B	1972
IFIT2	4074
IFIT3	2537
IFIT5	4029
IFITM1	936
IFITM10	4792
IFITM2	1543
IFITM3	1151
IFITM5	736
IFNA1	878
IFNA10	963
IFNA13	1539
IFNA14	1004
IFNA16	939
IFNA17	980
IFNA2	1144
IFNA21	1024
IFNA4	978
IFNA5	987
IFNA6	1544
IFNA7	737
IFNA8	1069
IFNAR1	6879
IFNAR2	4614
IFNB1	839
IFNE	1475
IFNG	1211
IFNG-AS1	2125
IFNGR1	3277
IFNGR2	2960
IFNK	1140
IFNL1	775
IFNL2	737
IFNL3	771
IFNLR1	4940
IFNW1	1932
IFRD1	7462
IFRD2	3712
IFT122	9636
IFT140	8130
IFT172	8395
IFT20	3227
IFT22	6585
IFT27	8009
IFT43	4172
IFT46	3814
IFT52	2539
IFT57	3631
IFT74	4073
IFT74-AS1	405
IFT80	7080
IFT81	7001
IFT88	6111
IGBP1	1864
IGBP1-AS1	542
IGBP1-AS2	513
IGDCC3	5514
IGDCC4	7619
IGF1	8122
IGF1R	13941
IGF2	6259
IGF2-AS	2869
IGF2BP1	9631
IGF2BP2	4735
IGF2BP2-AS1	3415
IGF2BP3	8535
IGF2R	17843
IGFALS	2363
IGFBP1	1642
IGFBP2	4742
IGFBP3	4571
IGFBP4	2205
IGFBP5	6466
IGFBP6	1346
IGFBP7	1930
IGFBP7-AS1	3689
IGFBPL1	3566
IGFL1	779
IGFL2	2426
IGFL2-AS1	3336
IGFL3	680
IGFL4	3725
IGFLR1	2203
IGFN1	12116
IGHA1	1422
IGHA2	1430
IGHD	1708
IGHD1-1	17
IGHD1-14	17
IGHD1-20	17
IGHD1-26	20
IGHD1-7	17
IGHD1OR15-1A	17
IGHD1OR15-1B	17
IGHD2-15	31
IGHD2-2	31
IGHD2-21	28
IGHD2-8	31
IGHD2OR15-2A	31
IGHD2OR15-2B	31
IGHD3-10	31
IGHD3-16	37
IGHD3-22	31
IGHD3-3	31
IGHD3-9	31
IGHD3OR15-3A	31
IGHD3OR15-3B	31
IGHD4-11	16
IGHD4-17	16
IGHD4-23	19
IGHD4-4	16
IGHD4OR15-4A	19
IGHD4OR15-4B	19
IGHD5-12	23
IGHD5-18	20
IGHD5-24	20
IGHD5-5	20
IGHD5OR15-5A	23
IGHD5OR15-5B	23
IGHD6-13	21
IGHD6-19	21
IGHD6-25	18
IGHD6-6	18
IGHD7-27	11
IGHE	1618
IGHEP1	651
IGHEP2	1256
IGHG1	2762
IGHG2	2737
IGHG3	2894
IGHG4	2740
IGHGP	1178
IGHJ1	52
IGHJ1P	55
IGHJ2	52
IGHJ2P	60
IGHJ3	49
IGHJ3P	50
IGHJ4	46
IGHJ5	49
IGHJ6	61
IGHM	1871
IGHMBP2	6465
IGHV1-12	205
IGHV1-14	241
IGHV1-17	334
IGHV1-18	410
IGHV1-2	417
IGHV1-24	411
IGHV1-3	395
IGHV1-45	411
IGHV1-46	655
IGHV1-58	414
IGHV1-67	357
IGHV1-68	352
IGHV1-69	412
IGHV1-69-2	353
IGHV1-69D	411
IGHV1OR15-1	353
IGHV1OR15-2	353
IGHV1OR15-3	351
IGHV1OR15-4	348
IGHV1OR15-6	343
IGHV1OR15-9	353
IGHV1OR16-1	392
IGHV1OR16-2	349
IGHV1OR16-3	205
IGHV1OR16-4	205
IGHV1OR21-1	353
IGHV2-26	381
IGHV2-5	378
IGHV2-70	358
IGHV2-70D	434
IGHV2OR16-5	358
IGHV3-11	473
IGHV3-13	430
IGHV3-15	437
IGHV3-16	425
IGHV3-19	291
IGHV3-20	415
IGHV3-21	430
IGHV3-22	359
IGHV3-23	432
IGHV3-25	351
IGHV3-29	344
IGHV3-30	431
IGHV3-30-2	355
IGHV3-32	355
IGHV3-33	431
IGHV3-33-2	346
IGHV3-35	366
IGHV3-36	401
IGHV3-37	340
IGHV3-38	426
IGHV3-41	348
IGHV3-42	361
IGHV3-43	434
